date,pic_corr,roll_corr,gap,pic_cov,roll_cov,gap_cov,cos,real_corr,err,err_cov,pair21,pv63,jm21,crowded,q
1993-03-19,0.852689,0.494611,0.358078,7.27826e-06,4.36623e-06,2.91204e-06,0.880799,0.936222,0.441611,1.12283e-05,-0.00568703,0.0446246,0,1,4
1993-03-23,0.848813,0.493553,0.355259,7.18146e-06,4.38203e-06,2.79943e-06,0.880799,0.941177,0.447624,1.18278e-05,0.00244969,0.0443831,0,1,4
1993-03-24,0.848608,0.496185,0.352422,7.23432e-06,4.42695e-06,2.80737e-06,0.880799,0.948941,0.452756,1.23329e-05,0.00220848,0.0442313,0,1,4
1993-03-25,0.84507,0.494464,0.350606,7.23245e-06,4.41658e-06,2.81587e-06,0.880799,0.947938,0.453475,1.23542e-05,0.00212087,0.0447518,0,1,4
1993-03-26,0.845552,0.494613,0.350939,7.2343e-06,4.41288e-06,2.82141e-06,0.880799,0.949373,0.45476,1.23398e-05,0.00249552,0.0447885,0,1,4
1993-03-30,0.84438,0.492655,0.351725,7.21909e-06,4.38985e-06,2.82923e-06,0.880799,0.947827,0.455172,1.20561e-05,0.00954752,0.0433971,0,1,4
1993-03-31,0.693695,0.498703,0.194991,6.42121e-06,4.48938e-06,1.93183e-06,0.863714,0.84853,0.349827,1.05828e-05,0.00901892,0.043358,0,1,3
1993-04-01,0.692704,0.498028,0.194676,6.39165e-06,4.48628e-06,1.90537e-06,0.863714,0.842154,0.344126,1.05123e-05,0.00773408,0.0434509,0,1,3
1993-04-06,0.693525,0.501644,0.191881,6.41128e-06,4.5167e-06,1.89459e-06,0.863714,0.839557,0.337914,1.01128e-05,0.00561926,0.042532,0,1,3
1993-04-07,0.694794,0.504559,0.190236,6.48177e-06,4.58458e-06,1.89719e-06,0.863714,0.849094,0.344535,1.01844e-05,-0.00257114,0.0425358,0,1,3
1993-04-08,0.691466,0.499809,0.191657,6.40451e-06,4.55176e-06,1.85275e-06,0.863714,0.855389,0.35558,1.09382e-05,-0.00483046,0.0425201,0,1,3
1993-04-13,0.697511,0.499008,0.198503,6.4404e-06,4.52764e-06,1.91276e-06,0.863714,0.895049,0.396041,1.78394e-05,-0.00531218,0.0425654,0,1,3
1993-04-14,0.702294,0.494811,0.207483,6.46244e-06,4.45351e-06,2.00893e-06,0.863714,0.897341,0.40253,1.84055e-05,-0.0110671,0.0435167,0,1,3
1993-04-15,0.701834,0.493007,0.208826,6.45171e-06,4.41005e-06,2.04166e-06,0.863714,0.894217,0.401209,1.81619e-05,-0.0188743,0.0429097,0,1,3
1993-04-16,0.704324,0.496327,0.207997,6.50516e-06,4.42385e-06,2.08131e-06,0.863714,0.892202,0.395874,1.77163e-05,-0.0223458,0.041889,0,1,3
1993-04-20,0.707151,0.501387,0.205764,6.58416e-06,4.51531e-06,2.06885e-06,0.863714,0.895731,0.394344,1.89453e-05,-0.0248388,0.0419442,0,1,3
1993-04-21,0.707248,0.498918,0.208329,6.5705e-06,4.47161e-06,2.09889e-06,0.863714,0.892014,0.393096,1.88306e-05,-0.027448,0.0413575,1,1,3
1993-04-22,0.708544,0.501171,0.207373,6.61072e-06,4.50799e-06,2.10273e-06,0.863714,0.892963,0.391792,1.88016e-05,-0.0266372,0.041353,1,1,3
1993-04-23,0.708107,0.500625,0.207482,6.60515e-06,4.50453e-06,2.10063e-06,0.863714,0.889112,0.388487,1.78216e-05,-0.0175054,0.0378897,0,1,3
1993-04-27,0.711606,0.513845,0.197761,6.72402e-06,4.76187e-06,1.96215e-06,0.863714,0.889018,0.375173,1.7535e-05,-0.0149141,0.0378445,0,1,3
1993-04-28,0.711559,0.515465,0.196094,6.69638e-06,4.77293e-06,1.92345e-06,0.863714,0.894981,0.379516,1.78555e-05,-0.0172378,0.0379395,0,1,3
1993-04-29,0.1128,0.521189,-0.408389,1.16797e-06,4.80742e-06,-3.63946e-06,0.269259,0.309572,-0.211617,1.7699e-06,-0.0117285,0.0366024,0,0,0
1993-05-04,0.123855,0.524133,-0.400278,1.29184e-06,4.88452e-06,-3.59268e-06,0.269259,0.301861,-0.222272,1.41751e-06,-0.0170549,0.0354876,0,0,1
1993-05-05,0.12759,0.526917,-0.399327,1.34103e-06,4.96362e-06,-3.62259e-06,0.269259,0.29763,-0.229287,1.2842e-06,-0.0128487,0.0358581,0,0,1
1993-05-06,0.127616,0.522492,-0.394876,1.34674e-06,4.91704e-06,-3.5703e-06,0.269259,0.310886,-0.211606,1.72184e-06,-0.0133643,0.0364122,0,0,1
1993-05-07,0.119764,0.512744,-0.39298,1.2646e-06,4.78802e-06,-3.52342e-06,0.269259,0.312464,-0.200281,2.08399e-06,-0.0161136,0.0370679,0,0,1
1993-05-11,0.131284,0.501819,-0.370535,1.3666e-06,4.56077e-06,-3.19417e-06,0.269259,0.31245,-0.189369,2.32323e-06,-0.0139083,0.037493,0,0,1
1993-05-12,0.131283,0.501835,-0.370552,1.36736e-06,4.56745e-06,-3.2001e-06,0.269259,0.310472,-0.191363,2.24736e-06,-0.0123046,0.0372547,0,0,1
1993-05-13,0.129407,0.50221,-0.372803,1.34624e-06,4.57589e-06,-3.22965e-06,0.269259,0.314158,-0.188052,2.34052e-06,-0.0120036,0.0365572,0,0,1
1993-05-14,0.13282,0.503724,-0.370905,1.3874e-06,4.61016e-06,-3.22276e-06,0.269259,0.319008,-0.184717,2.48878e-06,-0.0134023,0.0364054,0,0,1
1993-05-18,0.134878,0.5146,-0.379723,1.41218e-06,4.69281e-06,-3.28062e-06,0.269259,0.27952,-0.23508,1.3321e-06,-0.00709308,0.032513,0,0,1
1993-05-19,0.154249,0.523777,-0.369528,1.66023e-06,4.91075e-06,-3.25052e-06,0.269259,0.265122,-0.258654,8.71943e-07,-0.00592693,0.0324881,0,0,1
1993-05-20,0.136208,0.518949,-0.382741,1.4483e-06,4.87376e-06,-3.42545e-06,0.269259,0.272145,-0.246805,1.11393e-06,-0.00542684,0.0327985,0,0,1
1993-05-21,0.134805,0.517964,-0.383158,1.42596e-06,4.86746e-06,-3.4415e-06,0.269259,0.224656,-0.293308,1.4275e-07,0.00375081,0.0312338,0,0,1
1993-05-25,0.133706,0.523535,-0.389829,1.41257e-06,4.92524e-06,-3.51267e-06,0.269259,0.238446,-0.28509,5.32869e-07,0.00487121,0.0304058,0,0,1
1993-05-26,0.135627,0.528538,-0.392911,1.43794e-06,4.99196e-06,-3.55402e-06,0.269259,0.258646,-0.269893,1.17356e-06,0.00332608,0.0305555,0,0,1
1993-05-27,0.136029,0.528854,-0.392826,1.4427e-06,4.99835e-06,-3.55565e-06,0.269259,0.24935,-0.279504,9.45774e-07,0.00688376,0.0298903,0,0,1
1993-05-28,0.468169,0.522337,-0.0541679,5.22687e-06,4.89893e-06,3.27943e-07,0.460703,-0.113771,-0.636108,-6.6991e-06,0.00936297,0.0301447,0,0,2
1993-06-02,0.458408,0.526727,-0.068319,5.02159e-06,4.8953e-06,1.26288e-07,0.460703,-0.115827,-0.642554,-6.75102e-06,0.00729065,0.0319095,0,0,2
1993-06-03,0.451238,0.52811,-0.0768727,4.87224e-06,4.90568e-06,-3.34437e-08,0.460703,-0.112983,-0.641094,-6.71398e-06,0.00660457,0.0319099,0,0,2
1993-06-04,0.449804,0.523731,-0.0739267,4.85136e-06,4.83526e-06,1.60987e-08,0.460703,-0.139792,-0.663522,-7.09962e-06,-0.000143,0.0314954,0,0,2
1993-06-08,0.446705,0.528096,-0.0813901,4.79098e-06,4.888e-06,-9.70199e-08,0.460703,-0.150192,-0.678288,-7.32362e-06,0.00319046,0.0310851,0,0,2
1993-06-09,0.447479,0.527791,-0.0803123,4.80744e-06,4.85959e-06,-5.21442e-08,0.460703,-0.149413,-0.677205,-7.27883e-06,0.0033073,0.0320199,0,0,2
1993-06-10,0.444873,0.524131,-0.0792578,4.78343e-06,4.82228e-06,-3.8848e-08,0.460703,-0.150867,-0.674998,-7.29535e-06,0.00621798,0.03217,0,0,2
1993-06-11,0.442004,0.523139,-0.081135,4.71601e-06,4.80946e-06,-9.34472e-08,0.460703,-0.128697,-0.651837,-6.88548e-06,0.00431656,0.0322901,0,0,2
1993-06-15,0.431572,0.5117,-0.0801281,4.63625e-06,4.73425e-06,-9.79965e-08,0.460703,-0.121216,-0.632916,-6.70402e-06,0.00861004,0.0322398,0,0,2
1993-06-16,0.426727,0.509425,-0.0826972,4.5566e-06,4.67441e-06,-1.17811e-07,0.460703,-0.123903,-0.633327,-6.67844e-06,0.00932335,0.03188,0,0,2
1993-06-17,0.423446,0.508816,-0.08537,4.49939e-06,4.67073e-06,-1.7134e-07,0.460703,-0.134348,-0.643164,-6.81828e-06,0.00504382,0.0313433,0,0,1
1993-06-18,0.424076,0.509599,-0.0855232,4.52365e-06,4.71331e-06,-1.89658e-07,0.460703,-0.110842,-0.620441,-6.53236e-06,0.00691045,0.0312758,0,0,1
1993-06-22,0.423785,0.509506,-0.0857208,4.52281e-06,4.71263e-06,-1.89819e-07,0.460703,-0.101629,-0.611135,-6.39601e-06,0.0125397,0.0310263,0,0,1
1993-06-23,0.425648,0.509485,-0.0838367,4.42216e-06,4.67825e-06,-2.56097e-07,0.460703,-0.0827545,-0.592239,-6.02462e-06,0.0131154,0.0310031,0,0,1
1993-06-24,0.408227,0.478355,-0.0701279,4.26274e-06,4.3187e-06,-5.5959e-08,0.460703,-0.0854141,-0.563769,-5.70728e-06,0.0151344,0.0307118,0,0,2
1993-06-25,0.405189,0.477148,-0.0719588,4.19949e-06,4.29217e-06,-9.26835e-08,0.460703,-0.0865036,-0.563652,-5.70086e-06,0.0160846,0.0311062,0,0,2
1993-06-29,0.404744,0.476416,-0.071672,4.19067e-06,4.27525e-06,-8.4586e-08,0.460703,-0.0865361,-0.562952,-5.68357e-06,0.0166044,0.0311245,0,0,2
1993-06-30,-0.422156,0.470654,-0.89281,-5.6395e-06,4.19542e-06,-9.83492e-06,-0.281431,-0.456173,-0.926827,-1.03602e-05,0.0167308,0.0302442,0,0,0
1993-07-01,-0.425166,0.457771,-0.882937,-5.7229e-06,4.1652e-06,-9.88811e-06,-0.281431,-0.472511,-0.930282,-1.04875e-05,0.0205622,0.0295016,0,0,0
1993-07-02,-0.419609,0.457399,-0.877008,-5.64684e-06,4.17955e-06,-9.82639e-06,-0.281431,-0.434996,-0.892396,-9.90473e-06,0.0214407,0.0296009,0,0,0
1993-07-07,-0.421633,0.438945,-0.860578,-5.69335e-06,4.04127e-06,-9.73462e-06,-0.281431,-0.445013,-0.883958,-1.00006e-05,0.0219595,0.0298892,0,0,0
1993-07-08,-0.424459,0.441205,-0.865664,-5.71206e-06,4.05721e-06,-9.76927e-06,-0.281431,-0.453556,-0.894761,-1.00143e-05,0.017866,0.0294587,0,0,0
1993-07-09,-0.427151,0.43058,-0.857731,-5.7921e-06,4.00549e-06,-9.79759e-06,-0.281431,-0.455408,-0.885987,-9.97978e-06,0.018842,0.0293322,0,0,0
1993-07-13,-0.426007,0.425343,-0.85135,-5.77298e-06,3.90625e-06,-9.67923e-06,-0.281431,-0.448394,-0.873737,-1.07068e-05,0.018286,0.0293359,0,0,0
1993-07-14,-0.427238,0.423972,-0.85121,-5.7946e-06,3.89617e-06,-9.69076e-06,-0.281431,-0.445881,-0.869852,-1.06374e-05,0.0218237,0.030039,0,0,0
1993-07-15,-0.428959,0.423847,-0.852805,-5.82279e-06,3.90866e-06,-9.73145e-06,-0.281431,-0.448013,-0.87186,-1.0706e-05,0.0193164,0.030246,0,0,0
1993-07-16,-0.429207,0.423405,-0.852612,-5.82009e-06,3.89689e-06,-9.71698e-06,-0.281431,-0.430072,-0.853477,-1.03121e-05,0.0198149,0.0303089,0,0,0
1993-07-20,-0.435858,0.410621,-0.846479,-5.91756e-06,3.80151e-06,-9.71907e-06,-0.281431,-0.426777,-0.837398,-1.02456e-05,0.0176393,0.0301398,0,0,0
1993-07-21,-0.43413,0.411212,-0.845341,-5.8991e-06,3.81179e-06,-9.71089e-06,-0.281431,-0.419047,-0.830259,-1.03123e-05,0.021183,0.0301662,0,0,0
1993-07-22,-0.43381,0.408422,-0.842231,-5.88264e-06,3.77432e-06,-9.65696e-06,-0.281431,-0.421254,-0.829676,-1.0239e-05,0.0213052,0.0298392,0,0,0
1993-07-23,-0.431272,0.408956,-0.840228,-5.8577e-06,3.80462e-06,-9.66231e-06,-0.281431,-0.413486,-0.822442,-1.02161e-05,0.0191321,0.0297373,0,0,0
1993-07-27,-0.430629,0.408596,-0.839226,-5.85128e-06,3.79015e-06,-9.64143e-06,-0.281431,-0.41214,-0.820736,-1.0177e-05,0.0230408,0.0296552,0,0,0
1993-07-28,-0.43139,0.409371,-0.840761,-5.86038e-06,3.79096e-06,-9.65135e-06,-0.281431,-0.429545,-0.838917,-1.06333e-05,0.0229923,0.0300047,0,0,0
1993-07-29,-0.43161,0.410757,-0.842367,-5.86681e-06,3.79555e-06,-9.66236e-06,-0.281431,-0.43556,-0.846317,-1.06986e-05,0.020349,0.0312615,0,0,0
1993-07-30,-0.458122,0.403309,-0.861431,-6.85412e-06,3.72766e-06,-1.05818e-05,-0.177503,-0.650067,-1.05338,-1.78568e-05,0.016742,0.0311607,0,0,0
1993-08-03,-0.458462,0.393107,-0.85157,-6.84748e-06,3.6608e-06,-1.05083e-05,-0.177503,-0.659168,-1.05228,-1.84159e-05,0.0171629,0.0312235,0,0,0
1993-08-04,-0.456627,0.392231,-0.848858,-6.79385e-06,3.6484e-06,-1.04423e-05,-0.177503,-0.655613,-1.04784,-1.83022e-05,0.015208,0.0321166,0,0,0
1993-08-05,-0.459549,0.384471,-0.84402,-6.86266e-06,3.59348e-06,-1.04561e-05,-0.177503,-0.571042,-0.955513,-1.39307e-05,0.0166367,0.0321671,0,0,0
1993-08-06,-0.493252,0.254496,-0.747748,-7.85635e-06,2.62266e-06,-1.0479e-05,-0.177503,-0.601843,-0.856339,-1.33971e-05,0.0124597,0.030825,0,0,0
1993-08-10,-0.493241,0.259216,-0.752458,-7.86059e-06,2.6983e-06,-1.05589e-05,-0.177503,-0.598331,-0.857548,-1.33619e-05,0.00927566,0.0318046,0,0,0
1993-08-11,-0.494563,0.245652,-0.740216,-7.88038e-06,2.53676e-06,-1.04171e-05,-0.177503,-0.601506,-0.847158,-1.33829e-05,0.0108929,0.0327044,0,0,0
1993-08-12,-0.493099,0.255251,-0.74835,-7.81836e-06,2.61589e-06,-1.04343e-05,-0.177503,-0.512075,-0.767326,-1.01703e-05,0.0117093,0.0329507,0,0,0
1993-08-13,-0.514007,0.159378,-0.673384,-8.49933e-06,1.70419e-06,-1.02035e-05,-0.177503,-0.520423,-0.679801,-9.50961e-06,0.0109839,0.0334003,0,0,0
1993-08-17,-0.51495,0.158904,-0.673854,-8.52534e-06,1.69143e-06,-1.02168e-05,-0.177503,-0.481561,-0.640465,-9.15683e-06,0.0168669,0.0334742,0,0,0
1993-08-18,-0.515789,0.159431,-0.67522,-8.535e-06,1.69457e-06,-1.02296e-05,-0.177503,-0.478271,-0.637702,-9.12642e-06,0.0176656,0.0337944,0,0,0
1993-08-19,-0.517148,0.159574,-0.676722,-8.54149e-06,1.69548e-06,-1.0237e-05,-0.177503,-0.476323,-0.635897,-9.11192e-06,0.0161256,0.0338604,0,0,0
1993-08-20,-0.516825,0.159776,-0.676602,-8.52672e-06,1.69694e-06,-1.02237e-05,-0.177503,-0.47807,-0.637847,-9.12015e-06,0.017077,0.0348412,0,0,0
1993-08-24,-0.513938,0.16155,-0.675487,-8.41961e-06,1.71432e-06,-1.01339e-05,-0.177503,-0.442823,-0.604373,-8.76846e-06,0.0126743,0.035048,0,0,0
1993-08-25,-0.513708,0.177506,-0.691214,-8.37581e-06,1.84834e-06,-1.02241e-05,-0.177503,-0.442378,-0.619884,-8.91048e-06,0.015252,0.0354622,0,0,0
1993-08-31,-0.268699,0.178125,-0.446824,-3.78423e-06,1.8478e-06,-5.63203e-06,-0.269359,-0.193739,-0.371864,-4.59278e-06,0.010223,0.0347753,0,0,0
1993-09-01,-0.259425,0.183841,-0.443266,-3.60327e-06,1.9125e-06,-5.51576e-06,-0.269359,-0.201347,-0.385188,-4.71939e-06,0.0085956,0.0341217,0,0,0
1993-09-02,-0.257243,0.186694,-0.443937,-3.58867e-06,1.94903e-06,-5.5377e-06,-0.269359,-0.223254,-0.409948,-5.08259e-06,0.0119404,0.0348276,0,0,0
1993-09-03,-0.253122,0.190143,-0.443265,-3.54616e-06,1.99308e-06,-5.53924e-06,-0.269359,-0.24153,-0.431673,-5.34481e-06,0.0101279,0.0344851,0,0,0
1993-09-08,-0.249875,0.187909,-0.437784,-3.49237e-06,1.95867e-06,-5.45104e-06,-0.269359,-0.243932,-0.431841,-5.36958e-06,0.00898925,0.0344051,0,0,0
1993-09-09,-0.246414,0.187789,-0.434203,-3.41577e-06,1.95813e-06,-5.3739e-06,-0.269359,-0.252327,-0.440116,-5.68197e-06,0.0065876,0.0345451,0,0,0
1993-09-10,-0.253425,0.187063,-0.440488,-3.48966e-06,1.94687e-06,-5.43652e-06,-0.269359,-0.244052,-0.431116,-5.49711e-06,0.00934909,0.0344709,0,0,0
1993-09-14,-0.256242,0.178287,-0.434529,-3.55319e-06,1.87259e-06,-5.42578e-06,-0.269359,-0.237203,-0.41549,-5.29225e-06,0.00851414,0.0343976,0,0,0
1993-09-15,-0.2564,0.173051,-0.429451,-3.55089e-06,1.81407e-06,-5.36496e-06,-0.269359,-0.236956,-0.410007,-5.26313e-06,0.00741749,0.034671,0,0,0
1993-09-16,-0.256234,0.16328,-0.419514,-3.54013e-06,1.70926e-06,-5.24939e-06,-0.269359,-0.253403,-0.416683,-5.38163e-06,0.0058996,0.0343994,0,0,0
1993-09-17,-0.253148,0.164899,-0.418047,-3.49048e-06,1.73098e-06,-5.22146e-06,-0.269359,-0.238191,-0.40309,-5.09923e-06,0.00410228,0.0343987,0,0,0
1993-09-21,-0.26682,0.140015,-0.406836,-3.70669e-06,1.48613e-06,-5.19282e-06,-0.269359,-0.241955,-0.38197,-4.89736e-06,0.00622918,0.0342622,0,0,0
1993-09-22,-0.262524,0.124923,-0.387446,-3.64113e-06,1.303e-06,-4.94413e-06,-0.269359,-0.22825,-0.353173,-4.49108e-06,0.00309467,0.0341392,0,0,1
1993-09-28,-0.263116,0.122392,-0.385508,-3.66168e-06,1.27999e-06,-4.94167e-06,-0.269359,-0.2325,-0.354892,-4.49998e-06,0.0037222,0.0338129,0,0,1
1993-09-29,-0.245275,0.116396,-0.361672,-3.33428e-06,1.20552e-06,-4.5398e-06,-0.269359,-0.227566,-0.343963,-4.41025e-06,0.00422195,0.0343166,0,0,1
1993-09-30,-0.460465,0.115429,-0.575895,-6.65164e-06,1.19795e-06,-7.84959e-06,-0.481525,-0.506921,-0.62235,-8.15568e-06,-0.000501334,0.0318535,0,0,0
1993-10-05,-0.463088,0.126346,-0.589434,-6.63891e-06,1.32849e-06,-7.9674e-06,-0.481525,-0.509569,-0.635915,-8.45465e-06,3.94568e-05,0.0319067,0,0,0
1993-10-06,-0.464129,0.123948,-0.588077,-6.65567e-06,1.30178e-06,-7.95745e-06,-0.481525,-0.499492,-0.62344,-8.30232e-06,-0.003194,0.0318898,0,0,0
1993-10-07,-0.46696,0.120745,-0.587705,-6.70023e-06,1.26773e-06,-7.96796e-06,-0.481525,-0.495001,-0.615746,-8.16983e-06,-0.000432837,0.0319249,0,0,0
1993-10-08,-0.468829,0.118474,-0.587303,-6.72881e-06,1.24514e-06,-7.97395e-06,-0.481525,-0.505053,-0.623527,-8.11673e-06,0.00436665,0.0314554,0,0,0
1993-10-12,-0.464266,0.117823,-0.582089,-6.67662e-06,1.24351e-06,-7.92014e-06,-0.481525,-0.522183,-0.640006,-8.17426e-06,0.00268177,0.0308584,0,0,0
1993-10-13,-0.465027,0.115437,-0.580464,-6.70518e-06,1.22553e-06,-7.93071e-06,-0.481525,-0.525682,-0.641119,-8.32134e-06,0.00384695,0.0308155,0,0,0
1993-10-14,-0.465329,0.115735,-0.581064,-6.71456e-06,1.22642e-06,-7.94098e-06,-0.481525,-0.532688,-0.648423,-8.42161e-06,0.000787559,0.0304949,0,0,0
1993-10-15,-0.464346,0.116486,-0.580832,-6.70382e-06,1.23557e-06,-7.93938e-06,-0.481525,-0.542342,-0.658829,-8.85377e-06,0.00234218,0.0304828,0,0,0
1993-10-19,-0.458534,0.109143,-0.567677,-6.54887e-06,1.15124e-06,-7.70011e-06,-0.481525,-0.558769,-0.667911,-9.07901e-06,0.00177775,0.0302892,0,0,0
1993-10-20,-0.456886,0.106845,-0.563732,-6.52017e-06,1.12922e-06,-7.64939e-06,-0.481525,-0.558004,-0.664849,-8.9949e-06,-0.000297366,0.0304384,0,0,0
1993-10-21,-0.458519,0.104061,-0.56258,-6.5377e-06,1.10181e-06,-7.6395e-06,-0.481525,-0.545305,-0.649366,-8.87869e-06,-0.00234251,0.0302366,0,0,0
1993-10-22,-0.456796,0.102995,-0.559791,-6.528e-06,1.09432e-06,-7.62232e-06,-0.481525,-0.556687,-0.659682,-9.18153e-06,-0.00417213,0.0300193,0,0,0
1993-10-26,-0.463332,0.0978215,-0.561153,-6.62889e-06,1.04505e-06,-7.67394e-06,-0.481525,-0.539983,-0.637805,-8.70206e-06,-0.0048664,0.0300409,0,0,0
1993-10-27,-0.46848,0.0886516,-0.557132,-6.74774e-06,9.54163e-07,-7.7019e-06,-0.481525,-0.538456,-0.627108,-8.67949e-06,-0.00656848,0.0299496,0,0,0
1993-10-28,-0.468457,0.0840307,-0.552488,-6.76146e-06,9.06364e-07,-7.66783e-06,-0.481525,-0.545421,-0.629451,-8.90157e-06,-0.00885421,0.0298661,0,0,0
1993-10-29,-0.554514,0.0803783,-0.634893,-8.38086e-06,8.697e-07,-9.25056e-06,-0.5016,-0.576483,-0.656861,-1.02395e-05,-0.00765927,0.0298471,0,0,0
1993-11-02,-0.561664,0.0824309,-0.644095,-8.44737e-06,8.87903e-07,-9.33528e-06,-0.5016,-0.570925,-0.653356,-1.0199e-05,-0.0115124,0.0301421,0,0,0
1993-11-03,-0.561041,0.0815672,-0.642608,-8.42655e-06,8.78574e-07,-9.30512e-06,-0.5016,-0.569424,-0.650991,-1.01515e-05,-0.00667632,0.0301397,0,0,0
1993-11-04,-0.558858,0.0782282,-0.637086,-8.33016e-06,8.40373e-07,-9.17053e-06,-0.5016,-0.583027,-0.661256,-1.02668e-05,-0.0115401,0.0295888,0,0,0
1993-11-05,-0.557925,0.0802936,-0.638219,-8.31215e-06,8.63397e-07,-9.17555e-06,-0.5016,-0.567169,-0.647462,-9.86893e-06,-0.0134487,0.0298777,0,0,0
1993-11-09,-0.559942,0.0654959,-0.625438,-8.38377e-06,7.07759e-07,-9.09153e-06,-0.5016,-0.571589,-0.637085,-9.7578e-06,-0.0157156,0.0298873,0,0,0
1993-11-10,-0.571288,0.0622194,-0.633507,-8.5261e-06,6.69489e-07,-9.19559e-06,-0.5016,-0.498409,-0.560628,-7.71865e-06,-0.0143232,0.0297691,0,0,0
1993-11-11,-0.585823,0.00947716,-0.5953,-9.04166e-06,1.06818e-07,-9.14848e-06,-0.5016,-0.526529,-0.536006,-7.46193e-06,-0.0111533,0.0289095,0,0,0
1993-11-12,-0.576055,0.0155568,-0.591612,-8.9056e-06,1.7566e-07,-9.08126e-06,-0.5016,-0.559693,-0.57525,-8.31384e-06,-0.0179004,0.0282109,0,0,0
1993-11-16,-0.575675,0.0170236,-0.592699,-8.92765e-06,1.92633e-07,-9.12028e-06,-0.5016,-0.566832,-0.583855,-8.4177e-06,-0.0217568,0.0280315,0,0,0
1993-11-17,-0.582125,0.0158151,-0.59794,-8.94605e-06,1.78545e-07,-9.1246e-06,-0.5016,-0.56821,-0.584025,-8.37235e-06,-0.0200365,0.0281472,0,0,0
1993-11-18,-0.580872,0.0107785,-0.591651,-8.89965e-06,1.22352e-07,-9.022e-06,-0.5016,-0.560102,-0.57088,-8.08203e-06,-0.0212145,0.0282833,0,0,0
1993-11-19,-0.581979,0.00579435,-0.587773,-8.94299e-06,6.58619e-08,-9.00885e-06,-0.5016,-0.565904,-0.571699,-8.26701e-06,-0.0214998,0.0283466,0,0,0
1993-11-23,-0.582263,0.00326712,-0.585531,-8.96308e-06,3.70445e-08,-9.00013e-06,-0.5016,-0.572367,-0.575634,-8.6846e-06,-0.0279654,0.0285178,1,0,0
1993-11-24,-0.583944,-0.00308979,-0.580854,-9.03725e-06,-3.5233e-08,-9.00202e-06,-0.5016,-0.577715,-0.574626,-8.96897e-06,-0.0265706,0.0286621,1,0,0
1993-11-30,-0.0926058,8.58495e-05,-0.0926917,-1.56757e-06,9.758e-10,-1.56855e-06,-0.23394,-0.1167,-0.116786,-1.59607e-06,-0.0259595,0.0286104,1,0,1
1993-12-01,-0.101281,-0.0138856,-0.0873952,-1.73402e-06,-1.60131e-07,-1.57389e-06,-0.23394,-0.0866976,-0.072812,-9.43601e-07,-0.0233706,0.0276797,0,0,1
1993-12-02,-0.104784,-0.0234713,-0.0813123,-1.81714e-06,-2.77164e-07,-1.53997e-06,-0.23394,-0.0874235,-0.0639522,-8.37567e-07,-0.0236513,0.0277237,0,0,2
1993-12-03,-0.104264,-0.0238459,-0.0804186,-1.80793e-06,-2.81467e-07,-1.52646e-06,-0.23394,-0.0392108,-0.0153649,-1.94393e-07,-0.0229587,0.0277852,0,0,2
1993-12-07,-0.119253,-0.0376147,-0.0816379,-2.07052e-06,-4.49749e-07,-1.62077e-06,-0.23394,-0.0615442,-0.0239295,-2.94837e-07,-0.0219268,0.0277632,0,0,2
1993-12-08,-0.117269,-0.0325098,-0.0847589,-2.03895e-06,-3.89919e-07,-1.64903e-06,-0.23394,-0.0556829,-0.023173,-2.78815e-07,-0.0190368,0.0277497,0,0,1
1993-12-09,-0.116789,-0.0344687,-0.0823206,-2.02025e-06,-4.13287e-07,-1.60697e-06,-0.23394,-0.101442,-0.0669737,-8.6727e-07,-0.0203629,0.0277189,0,0,2
1993-12-10,-0.116528,-0.0348893,-0.0816391,-2.01541e-06,-4.18441e-07,-1.59697e-06,-0.23394,-0.0778639,-0.0429745,-5.57596e-07,-0.0177973,0.0270098,0,0,2
1993-12-14,-0.113218,-0.0356629,-0.0775554,-1.96775e-06,-4.29098e-07,-1.53865e-06,-0.23394,-0.0993686,-0.0637057,-7.77335e-07,-0.0199406,0.0255467,0,0,2
1993-12-15,-0.110953,-0.0330593,-0.077894,-1.93614e-06,-4.00319e-07,-1.53582e-06,-0.23394,-0.140925,-0.107866,-1.38121e-06,-0.01759,0.0255065,0,0,2
1993-12-21,-0.109193,-0.0292861,-0.0799067,-1.90861e-06,-3.54447e-07,-1.55417e-06,-0.23394,-0.156591,-0.127305,-1.63186e-06,-0.0183169,0.0251526,0,0,2
1993-12-22,-0.10308,-0.0269124,-0.0761671,-1.79764e-06,-3.2645e-07,-1.47119e-06,-0.23394,-0.136616,-0.109704,-1.41665e-06,-0.0175799,0.0253366,0,0,2
1993-12-23,-0.0892505,-0.0626805,-0.02657,-1.53157e-06,-7.38837e-07,-7.92728e-07,-0.23394,-0.159751,-0.0970709,-1.30664e-06,-0.0191496,0.0247047,0,0,2
1993-12-28,-0.0884602,-0.0644444,-0.0240159,-1.51912e-06,-7.57121e-07,-7.62004e-07,-0.23394,-0.219666,-0.155221,-2.32272e-06,-0.0185821,0.027702,0,0,2
1993-12-29,-0.0897222,-0.0654848,-0.0242373,-1.54183e-06,-7.6984e-07,-7.71993e-07,-0.23394,-0.239632,-0.174148,-2.57421e-06,-0.0140327,0.0271905,0,0,2
1993-12-30,-0.0465013,-0.0597694,0.0132681,-6.48212e-07,-7.06881e-07,5.86687e-08,0.11558,-0.280719,-0.220949,-3.0826e-06,-0.0118443,0.0270524,0,0,2
