geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,holdings corr,108,Q4,411,9000,1.004050,0.983714,1.025283,0.554745
neutral,correlation,blend corr,108,Q4,411,9000,1.003042,0.983024,1.023555,0.559611
neutral,correlation,factor corr K5,108,Q4,411,9000,1.018001,0.973263,1.082548,0.523114
neutral,correlation,factor corr K10,108,Q4,411,9000,0.970850,0.939198,1.001122,0.613139
neutral,correlation,"proxy factor corr, core 13",108,Q4,411,8990,0.964834,0.943817,0.980344,0.866180
neutral,correlation,"proxy factor corr, extended 22",108,Q4,411,8887,0.964636,0.942998,0.979588,0.878345
neutral,covariance,holdings cov,future,all,1982,47073,1.021430,0.996503,1.054981,0.424319
neutral,covariance,"holdings corr, stream vol",future,all,1982,47073,1.002952,0.995844,1.011906,0.467205
neutral,covariance,"blend, pair weight",future,all,1982,47073,1.001401,0.995134,1.009212,0.477296
neutral,correlation,holdings corr,future,all,1982,47073,0.918084,0.870916,0.963117,0.701816
neutral,correlation,blend corr,future,all,1982,47073,0.904864,0.861026,0.948361,0.719980
neutral,correlation,factor corr K5,future,all,1982,47073,1.036774,1.003491,1.075277,0.519677
neutral,correlation,factor corr K10,future,all,1982,47033,1.009091,0.982117,1.040542,0.616549
neutral,correlation,"proxy factor corr, core 13",future,all,1982,46923,0.994288,0.976172,1.018775,0.736630
neutral,correlation,"proxy factor corr, extended 22",future,all,1977,46359,0.995742,0.980795,1.018316,0.745574
neutral,covariance,holdings cov,0,all,1983,47202,1.011596,0.991248,1.037189,0.434695
neutral,covariance,"holdings corr, stream vol",0,all,1983,47202,1.000814,0.995925,1.007514,0.474534
neutral,covariance,"blend, pair weight",0,all,1983,47202,0.999672,0.995095,1.005584,0.488149
neutral,correlation,holdings corr,0,all,1983,47202,0.946852,0.902008,0.992656,0.677761
neutral,correlation,blend corr,0,all,1983,47202,0.933686,0.892697,0.976817,0.698941
neutral,correlation,factor corr K5,0,all,1983,47202,1.037024,1.003678,1.074575,0.520424
neutral,correlation,factor corr K10,0,all,1983,47162,1.009240,0.982608,1.040597,0.616238
neutral,correlation,"proxy factor corr, core 13",0,all,1983,47052,0.994459,0.975268,1.019587,0.735754
neutral,correlation,"proxy factor corr, extended 22",0,all,1978,46488,0.995901,0.979678,1.018428,0.745197
neutral,covariance,holdings cov,21,all,1976,47252,1.017848,0.998453,1.052200,0.409919
neutral,covariance,"holdings corr, stream vol",21,all,1976,47252,1.005634,0.997641,1.021167,0.432692
neutral,covariance,"blend, pair weight",21,all,1976,47252,1.001747,0.996779,1.010120,0.440789
neutral,correlation,holdings corr,21,all,1976,47252,1.103126,1.043482,1.168243,0.428138
neutral,correlation,blend corr,21,all,1976,47252,1.055816,1.013186,1.101870,0.450405
neutral,correlation,factor corr K5,21,all,1976,47252,1.039607,1.008227,1.078967,0.511640
neutral,correlation,factor corr K10,21,all,1976,47212,1.011961,0.987449,1.045643,0.609818
neutral,correlation,"proxy factor corr, core 13",21,all,1976,47102,0.997052,0.981489,1.021560,0.735830
neutral,correlation,"proxy factor corr, extended 22",21,all,1971,46598,0.996160,0.981705,1.019450,0.742770
neutral,covariance,holdings cov,63,all,1982,47641,1.067649,1.038584,1.114934,0.197275
neutral,covariance,"holdings corr, stream vol",63,all,1982,47641,1.010817,1.003032,1.024040,0.329970
neutral,covariance,"blend, pair weight",63,all,1982,47641,1.003641,1.000212,1.008108,0.354692
neutral,correlation,holdings corr,63,all,1982,47641,1.165302,1.106502,1.228708,0.296670
neutral,correlation,blend corr,63,all,1982,47641,1.063690,1.032081,1.092480,0.326942
neutral,correlation,factor corr K5,63,all,1982,47641,1.042032,1.009943,1.085102,0.504036
neutral,correlation,factor corr K10,63,all,1982,47601,1.013806,0.990337,1.048012,0.601413
neutral,correlation,"proxy factor corr, core 13",63,all,1982,47491,0.998432,0.982665,1.022664,0.725025
neutral,correlation,"proxy factor corr, extended 22",63,all,1982,47110,0.996199,0.981667,1.019565,0.743693
neutral,covariance,holdings cov,108,all,1982,47520,1.094870,1.057236,1.153389,0.105954
neutral,covariance,"holdings corr, stream vol",108,all,1982,47520,1.017621,1.007965,1.034384,0.259334
neutral,covariance,"blend, pair weight",108,all,1982,47520,1.006838,1.003024,1.011846,0.291625
neutral,correlation,holdings corr,108,all,1982,47520,1.183060,1.115815,1.243143,0.226539
neutral,correlation,blend corr,108,all,1982,47520,1.063893,1.030215,1.093648,0.278002
neutral,correlation,factor corr K5,108,all,1982,47520,1.042092,1.011570,1.081501,0.502018
neutral,correlation,factor corr K10,108,all,1982,47520,1.013651,0.989997,1.046158,0.601413
neutral,correlation,"proxy factor corr, core 13",108,all,1982,47465,0.998498,0.982494,1.022219,0.724016
neutral,correlation,"proxy factor corr, extended 22",108,all,1982,47110,0.996199,0.981092,1.019086,0.743693
