geometry,regression,channel,age,stratum,coef,se,t,nobs
neutral,"staleness cost, holdings corr vs fresh",correlation,21,Q4,0.000542,0.000260,2.088188,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,63,Q1,0.019891,0.003475,5.723977,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,63,Q2,0.003273,0.000807,4.057463,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,63,Q3,0.001260,0.000467,2.698531,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,63,Q4,0.001235,0.000396,3.121409,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,108,Q1,0.022128,0.003096,7.146318,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,108,Q2,0.007163,0.001157,6.190717,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,108,Q3,0.004699,0.000705,6.662331,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,108,Q4,0.004073,0.000927,4.396038,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,21,Q1 - Q4,0.010375,0.002661,3.898610,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,63,Q1 - Q4,0.018656,0.003406,5.477773,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,108,Q1 - Q4,0.018055,0.003072,5.876742,2162714
neutral,"staleness cost, blend vs fresh",covariance,21,Q1,246.551241,239.289093,1.030349,2162714
neutral,"staleness cost, blend vs fresh",covariance,21,Q2,-2208.141576,2223.922920,-0.992904,2162714
neutral,"staleness cost, blend vs fresh",covariance,21,Q3,-0.052618,0.061529,-0.855164,2162714
neutral,"staleness cost, blend vs fresh",covariance,21,Q4,-0.022800,0.027097,-0.841434,2162714
neutral,"staleness cost, blend vs fresh",covariance,63,Q1,516.780593,496.724692,1.040376,2162714
neutral,"staleness cost, blend vs fresh",covariance,63,Q2,-3034.089072,3053.292784,-0.993710,2162714
neutral,"staleness cost, blend vs fresh",covariance,63,Q3,-0.030027,0.056277,-0.533558,2162714
neutral,"staleness cost, blend vs fresh",covariance,63,Q4,-0.009620,0.020670,-0.465392,2162714
neutral,"staleness cost, blend vs fresh",covariance,108,Q1,969.982813,947.209959,1.024042,2162714
neutral,"staleness cost, blend vs fresh",covariance,108,Q2,-717.924784,729.414330,-0.984248,2162714
neutral,"staleness cost, blend vs fresh",covariance,108,Q3,0.090672,0.028261,3.208416,2162714
neutral,"staleness cost, blend vs fresh",covariance,108,Q4,0.059867,0.019336,3.096093,2162714
neutral,"staleness cost, blend vs fresh",covariance,21,Q1 - Q4,246.574041,239.288646,1.030446,2162714
neutral,"staleness cost, blend vs fresh",covariance,63,Q1 - Q4,516.790212,496.724108,1.040397,2162714
neutral,"staleness cost, blend vs fresh",covariance,108,Q1 - Q4,969.922946,947.209762,1.023979,2162714
neutral,future book vs fresh (positive control),covariance,future,Q1,-561222597.674138,543497951.662521,-1.032612,724495
neutral,future book vs fresh (positive control),covariance,future,Q2,-7997227230.600894,8036534747.579455,-0.995109,724495
neutral,future book vs fresh (positive control),covariance,future,Q3,0.054298,0.036253,1.497732,724495
neutral,future book vs fresh (positive control),covariance,future,Q4,0.071060,0.030836,2.304467,724495
neutral,future book vs fresh (positive control),covariance,future,Q1 - Q4,-561222597.745198,543497951.662281,-1.032612,724495
