geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,"holdings corr, stream vol",108,>0.95,7682,176676,0.994205,0.975105,1.004235,0.348867
neutral,covariance,"blend, pair weight",108,>0.95,7682,176676,0.994102,0.975134,1.004056,0.350430
neutral,correlation,holdings corr,108,>0.95,7682,176676,1.011019,0.993306,1.028642,0.352903
neutral,correlation,blend corr,108,>0.95,7682,176676,1.009327,0.992078,1.026234,0.356287
neutral,correlation,factor corr K5,108,>0.95,7671,176104,1.078326,1.047926,1.121519,0.466041
neutral,correlation,factor corr K10,108,>0.95,7666,175969,1.030200,1.007492,1.058068,0.511610
neutral,correlation,"proxy factor corr, core 13",108,>0.95,7614,174950,0.988143,0.972678,1.002410,0.685185
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,7519,171767,0.985932,0.971081,0.999674,0.728820
neutral,covariance,holdings cov,future,all,23910,597106,1.009274,0.993206,1.019117,0.290966
neutral,covariance,"holdings corr, stream vol",future,all,23910,597106,0.994845,0.981984,1.000775,0.514053
neutral,covariance,"blend, pair weight",future,all,23910,597106,0.994786,0.981961,1.000676,0.516437
neutral,correlation,holdings corr,future,all,23910,597106,0.975278,0.960899,0.988698,0.588749
neutral,correlation,blend corr,future,all,23910,597106,0.974169,0.959573,0.987714,0.592054
neutral,correlation,factor corr K5,future,all,23871,595605,1.035406,1.015844,1.056709,0.517448
neutral,correlation,factor corr K10,future,all,23856,594877,1.000311,0.984931,1.015946,0.583333
neutral,correlation,"proxy factor corr, core 13",future,all,23637,590672,0.982497,0.971515,0.993725,0.694674
neutral,correlation,"proxy factor corr, extended 22",future,all,23456,580274,0.983613,0.973813,0.993683,0.726893
neutral,covariance,holdings cov,0,all,23917,597414,1.006971,0.991762,1.016053,0.309194
neutral,covariance,"holdings corr, stream vol",0,all,23917,597414,0.994516,0.982113,1.000559,0.512481
neutral,covariance,"blend, pair weight",0,all,23917,597414,0.994475,0.982073,1.000472,0.514738
neutral,correlation,holdings corr,0,all,23917,597414,0.977159,0.964788,0.991007,0.592842
neutral,correlation,blend corr,0,all,23917,597414,0.976073,0.963624,0.989707,0.596647
neutral,correlation,factor corr K5,0,all,23877,595901,1.035450,1.016208,1.056672,0.518156
neutral,correlation,factor corr K10,0,all,23864,595197,1.000359,0.986466,1.015547,0.583473
neutral,correlation,"proxy factor corr, core 13",0,all,23651,591055,0.982594,0.972693,0.993176,0.694136
neutral,correlation,"proxy factor corr, extended 22",0,all,23465,580572,0.983706,0.974556,0.993412,0.726785
neutral,covariance,holdings cov,21,all,23832,596524,0.998103,0.984363,1.007373,0.436346
neutral,covariance,"holdings corr, stream vol",21,all,23832,596524,0.994085,0.983524,0.999875,0.557612
neutral,covariance,"blend, pair weight",21,all,23832,596524,0.993990,0.983381,0.999708,0.561178
neutral,correlation,holdings corr,21,all,23832,596524,0.997018,0.982482,1.010330,0.535582
neutral,correlation,blend corr,21,all,23832,596524,0.992872,0.979448,1.005065,0.541918
neutral,correlation,factor corr K5,21,all,23805,595148,1.037867,1.019335,1.058852,0.512077
neutral,correlation,factor corr K10,21,all,23791,594432,1.002777,0.988631,1.017695,0.576142
